alert_id,h3_cell,junction_name,police_station,alert_level,assigned_unit,status,created_at,scita_payload,scita_sync_status,escalated
352,8860145b69fffff,BTP032 - Windsor Circle,R.T. Nagar,WATCH,UNASSIGNED,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 352, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b69fffff"", ""junction_name"": ""BTP032 - Windsor Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.000536803076924, ""lon"": 77.59607778923078}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 65, ""total_risk_score"": 379}, ""congestion_impact"": {""cii_score"": 40.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17574500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 26.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""UNASSIGNED"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
353,886189253dfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00604,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 353, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253dfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.97836353108108, ""lon"": 77.64034119864866}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 148, ""total_risk_score"": 736}, ""congestion_impact"": {""cii_score"": 39.6, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00604"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
354,8861892ec3fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00660,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 354, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ec3fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.97836353108108, ""lon"": 77.64034119864866}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 148, ""total_risk_score"": 736}, ""congestion_impact"": {""cii_score"": 39.6, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 42.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00660"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
355,886016964bfffff,Area-13.076N-77.588E,Kodigehalli,WATCH,FKDEV00021,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 355, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886016964bfffff"", ""junction_name"": ""Area-13.076N-77.588E"", ""police_station"": ""Kodigehalli"", ""location"": {""lat"": 13.071006703690689, ""lon"": 77.58899737363795}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 569, ""total_risk_score"": 2538}, ""congestion_impact"": {""cii_score"": 38.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 2133500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 49.0, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00021"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
356,8860145b1dfffff,BTP010 - Rajajinagar Entrance,Rajajinagar,WATCH,FKDEV00567,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 356, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b1dfffff"", ""junction_name"": ""BTP010 - Rajajinagar Entrance"", ""police_station"": ""Rajajinagar"", ""location"": {""lat"": 12.984783564383562, ""lon"": 77.56007085753426}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 73, ""total_risk_score"": 354}, ""congestion_impact"": {""cii_score"": 42.7, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 1521000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 20.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00567"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
357,886189253bfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00706,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 357, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253bfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.97836353108108, ""lon"": 77.64034119864866}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 148, ""total_risk_score"": 736}, ""congestion_impact"": {""cii_score"": 39.6, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 33.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00706"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
358,8861892535fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00708,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 358, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892535fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.97836353108108, ""lon"": 77.64034119864866}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 148, ""total_risk_score"": 736}, ""congestion_impact"": {""cii_score"": 39.6, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 26.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00708"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
359,8861892535fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00712,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 359, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892535fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 26.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00712"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
360,88618925e7fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00054,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 360, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925e7fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.97352325039834, ""lon"": 77.61850718122274}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 945, ""total_risk_score"": 6595}, ""congestion_impact"": {""cii_score"": 44.8, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 7477875.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00054"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
361,886189253dfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00718,PENDING,2026-06-20T11:07:24.152711+00:00,"{""alert_id"": 361, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253dfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00718"", ""generated_at_utc"": ""2026-06-20T11:07:24.152711+00:00"", ""data_sent_to_scita"": true}",SENT,0
362,8861892ec3fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00733,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 362, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ec3fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 42.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00733"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
363,8861892523fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00767,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 363, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892523fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00767"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
364,886189252bfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00777,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 364, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189252bfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.3, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00777"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
365,8861892ec9fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00800,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 365, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ec9fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00800"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
366,8861892eddfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00842,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 366, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892eddfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.7, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00842"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
367,886189253bfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00895,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 367, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253bfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 33.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00895"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
368,8861892ec1fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV00980,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 368, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ec1fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 24.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00980"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
369,8861892ecdfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01005,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 369, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ecdfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959763621960835, ""lon"": 77.64656847868294}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""MAXI-CAB"", ""n_violations_historical"": 487, ""total_risk_score"": 3800}, ""congestion_impact"": {""cii_score"": 41.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 17427500.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.0, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01005"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
370,8861892ed5fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00159,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 370, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ed5fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.97352325039834, ""lon"": 77.61850718122274}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 945, ""total_risk_score"": 6595}, ""congestion_impact"": {""cii_score"": 44.8, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 7477875.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 34.3, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00159"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
371,8861892e89fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00177,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 371, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892e89fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.97352325039834, ""lon"": 77.61850718122274}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 945, ""total_risk_score"": 6595}, ""congestion_impact"": {""cii_score"": 44.8, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 7477875.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 20.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00177"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
372,8861892ed1fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00269,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 372, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ed1fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.97352325039834, ""lon"": 77.61850718122274}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 945, ""total_risk_score"": 6595}, ""congestion_impact"": {""cii_score"": 44.8, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 7477875.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 16.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00269"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
373,8860145b35fffff,"BTP001 - 10th Cross, Dr. Rajkumar Road",Yeshwanthpura,WATCH,FKDEV00105,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 373, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b35fffff"", ""junction_name"": ""BTP001 - 10th Cross, Dr. Rajkumar Road"", ""police_station"": ""Yeshwanthpura"", ""location"": {""lat"": 13.018677086321263, ""lon"": 77.55804488425173}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 110, ""total_risk_score"": 831}, ""congestion_impact"": {""cii_score"": 44.7, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 7354688.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 28.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00105"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
374,8860145a31fffff,BTP098 - Nayandahalli Junction,Byatarayanapura,WATCH,FKDEV01812,PENDING,2026-06-20T11:07:24.156021+00:00,"{""alert_id"": 374, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a31fffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Byatarayanapura"", ""location"": {""lat"": 12.947666627142857, ""lon"": 77.53379796857143}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""LORRY/GOODS VEHICLE"", ""n_violations_historical"": 70, ""total_risk_score"": 1125}, ""congestion_impact"": {""cii_score"": 42.7, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 9580875.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01812"", ""generated_at_utc"": ""2026-06-20T11:07:24.156021+00:00"", ""data_sent_to_scita"": true}",SENT,0
